train_id,train_type,station,arrival_time,departure_time,transfer_station
10000000,Local,R1,4:55,4:55,TRUE
10000000,Local,R2,4:57,4:57,TRUE
10000000,Local,R3,4:59,4:59,FALSE
10000000,Local,R4,5:02,5:02,FALSE
10000000,Local,R5,5:05,5:05,FALSE
10000000,Local,R6,5:09,5:09,FALSE
10000000,Local,R7,5:11,5:11,FALSE
10000000,Local,R8,5:15,5:15,FALSE
10000000,Local,R9,5:17,5:17,FALSE
10000000,Local,R10,5:21,5:21,FALSE
10000000,Local,R11,5:25,5:25,FALSE
10000000,Local,R12,5:28,5:28,FALSE
10000000,Local,R13,5:32,5:32,FALSE
10000001,Local,R1,5:11,5:11,TRUE
10000001,Local,R2,5:13,5:13,TRUE
10000001,Local,R3,5:15,5:15,FALSE
10000001,Local,R4,5:18,5:18,FALSE
10000001,Local,R5,5:21,5:21,FALSE
10000001,Local,R6,5:24,5:24,FALSE
10000001,Local,R7,5:27,5:27,FALSE
10000001,Local,R8,5:30,5:30,FALSE
10000001,Local,R9,5:33,5:33,FALSE
10000001,Local,R10,5:37,5:37,FALSE
10000001,Local,R11,5:40,5:40,FALSE
10000001,Local,R12,5:43,5:43,FALSE
10000001,Local,R13,5:48,5:48,FALSE
10000002,Local,R1,5:51,5:51,TRUE
10000002,Local,R2,5:53,5:53,TRUE
10000002,Local,R3,5:55,5:55,FALSE
10000002,Local,R4,5:58,5:58,FALSE
10000002,Local,R5,6:01,6:01,FALSE
10000002,Local,R6,6:04,6:04,FALSE
10000002,Local,R7,6:07,6:07,FALSE
10000002,Local,R8,6:10,6:10,FALSE
10000002,Local,R9,6:13,6:13,FALSE
10000002,Local,R10,6:17,6:17,FALSE
10000002,Local,R11,6:20,6:20,FALSE
10000002,Local,R12,6:23,6:23,FALSE
10000002,Local,R13,6:28,6:28,FALSE
10000003,Local,R1,6:11,6:11,TRUE
10000003,Local,R2,6:13,6:13,TRUE
10000003,Local,R3,6:15,6:15,FALSE
10000003,Local,R4,6:18,6:18,FALSE
10000003,Local,R5,6:21,6:21,FALSE
10000003,Local,R6,6:24,6:24,FALSE
10000003,Local,R7,6:27,6:27,FALSE
10000003,Local,R8,6:30,6:30,FALSE
10000003,Local,R9,6:33,6:33,FALSE
10000003,Local,R10,6:37,6:37,FALSE
10000003,Local,R11,6:40,6:40,FALSE
10000003,Local,R12,6:43,6:43,FALSE
10000003,Local,R13,6:48,6:48,FALSE
10000004,Local,R1,6:22,6:22,TRUE
10000004,Local,R2,6:24,6:24,TRUE
10000004,Local,R3,6:26,6:26,FALSE
10000004,Local,R4,6:29,6:29,FALSE
10000004,Local,R5,6:32,6:32,FALSE
10000004,Local,R6,6:35,6:35,FALSE
10000004,Local,R7,6:38,6:38,FALSE
10000004,Local,R8,6:41,6:41,FALSE
10000004,Local,R9,6:44,6:44,FALSE
10000004,Local,R10,6:48,6:48,FALSE
10000004,Local,R11,6:52,6:52,FALSE
10000004,Local,R12,6:55,6:55,FALSE
10000004,Local,R13,6:59,6:59,FALSE
10000005,Local,R1,6:42,6:42,TRUE
10000005,Local,R2,6:44,6:44,TRUE
10000005,Local,R3,6:46,6:46,FALSE
10000005,Local,R4,6:49,6:49,FALSE
10000005,Local,R5,6:52,6:52,FALSE
10000005,Local,R6,6:55,6:55,FALSE
